image, mf,amf,namf,proposed1,proposed2,proposed3,proposed4,proposed5
noiseimage/[test13]_origin_0.10.png,29.006,38.371,37.128,38.893,39.169,37.535,38.134,38.419
noiseimage/[test13]_origin_0.30.png,22.681,32.996,31.481,33.394,33.467,31.704,32.034,33.023
noiseimage/[test13]_origin_0.50.png,15.081,30.119,28.968,30.458,30.544,29.110,29.333,30.387
noiseimage/[test13]_origin_0.70.png,9.517,27.176,27.089,27.341,27.441,27.142,27.280,28.002
noiseimage/[test13]_origin_0.90.png,6.193,23.636,24.686,23.636,23.713,24.694,24.727,24.594
noiseimage/[test14]_origin_0.10.png,31.706,39.328,37.060,39.672,39.648,37.179,37.912,39.273
noiseimage/[test14]_origin_0.30.png,22.429,33.226,31.047,33.511,33.417,31.115,31.524,33.164
noiseimage/[test14]_origin_0.50.png,15.101,30.820,28.972,31.077,31.039,29.017,29.307,31.030
noiseimage/[test14]_origin_0.70.png,9.895,27.130,26.707,27.259,27.301,26.684,26.857,27.856
noiseimage/[test14]_origin_0.90.png,6.599,23.142,24.292,23.101,23.162,24.282,24.311,24.211
noiseimage/[test15]_origin_0.10.png,23.870,31.477,29.311,31.896,31.936,29.363,30.758,31.433
noiseimage/[test15]_origin_0.30.png,19.872,26.943,25.115,27.256,27.235,25.159,25.719,26.883
noiseimage/[test15]_origin_0.50.png,14.361,24.426,23.032,24.697,24.699,23.054,23.367,24.534
noiseimage/[test15]_origin_0.70.png,9.809,21.397,21.191,21.527,21.546,21.184,21.337,21.948
noiseimage/[test15]_origin_0.90.png,6.711,18.306,19.160,18.244,18.269,19.152,19.172,18.999
noiseimage/[test16]_origin_0.10.png,28.080,31.386,30.133,31.642,31.591,30.152,30.460,31.365
noiseimage/[test16]_origin_0.30.png,23.096,29.839,28.218,30.171,30.146,28.300,28.536,29.645
noiseimage/[test16]_origin_0.50.png,15.588,27.844,26.674,28.087,28.088,26.755,26.886,27.820
noiseimage/[test16]_origin_0.70.png,10.196,25.101,24.906,25.199,25.256,24.942,25.008,25.348
noiseimage/[test16]_origin_0.90.png,6.935,23.101,23.947,23.146,23.231,23.978,23.996,23.826
noiseimage/[test17]_origin_0.10.png,30.792,38.811,36.123,39.315,39.705,36.545,37.385,38.825
noiseimage/[test17]_origin_0.30.png,23.027,33.224,30.605,33.665,33.910,30.827,31.312,33.232
noiseimage/[test17]_origin_0.50.png,15.227,30.191,28.327,30.490,30.587,28.492,28.830,30.568
noiseimage/[test17]_origin_0.70.png,10.229,26.973,26.300,27.119,27.171,26.382,26.613,27.878
noiseimage/[test17]_origin_0.90.png,6.901,22.090,23.088,22.093,22.117,23.134,23.177,23.147
noiseimage/[test18]_origin_0.10.png,34.481,42.049,39.619,42.523,42.858,39.958,40.411,42.056
noiseimage/[test18]_origin_0.30.png,23.840,37.528,34.956,37.919,38.047,35.171,35.490,37.398
noiseimage/[test18]_origin_0.50.png,14.962,34.206,32.454,34.495,34.555,32.571,32.802,34.404
noiseimage/[test18]_origin_0.70.png,9.785,31.255,30.671,31.403,31.474,30.701,30.872,31.998
noiseimage/[test18]_origin_0.90.png,6.331,26.977,28.015,26.971,27.045,28.049,28.085,27.993
noiseimage/[test19]_origin_0.10.png,26.788,33.294,31.125,33.721,33.759,31.237,32.252,33.660
noiseimage/[test19]_origin_0.30.png,21.176,29.378,27.055,29.805,29.803,27.146,27.699,29.436
noiseimage/[test19]_origin_0.50.png,14.146,26.532,24.770,26.878,26.872,24.827,25.139,26.692
noiseimage/[test19]_origin_0.70.png,9.280,23.666,23.073,23.846,23.880,23.108,23.296,24.267
noiseimage/[test19]_origin_0.90.png,6.008,19.735,20.743,19.744,19.776,20.763,20.787,20.634
noiseimage/[test20]_origin_0.10.png,30.326,36.139,33.309,36.550,36.687,33.471,34.507,36.219
noiseimage/[test20]_origin_0.30.png,22.666,32.370,29.506,32.738,32.863,29.645,30.205,32.250
noiseimage/[test20]_origin_0.50.png,15.215,29.600,27.336,29.870,29.914,27.445,27.792,29.665
noiseimage/[test20]_origin_0.70.png,10.035,26.401,25.528,26.553,26.596,25.588,25.812,27.052
noiseimage/[test20]_origin_0.90.png,6.618,22.113,22.887,22.076,22.101,22.920,22.971,23.005
noiseimage/[test21]_origin_0.10.png,29.128,36.679,35.074,37.142,37.102,35.208,35.989,36.697
noiseimage/[test21]_origin_0.30.png,22.596,32.279,30.171,32.712,32.596,30.320,30.767,32.131
noiseimage/[test21]_origin_0.50.png,15.187,29.407,27.657,29.762,29.684,27.772,28.014,29.350
noiseimage/[test21]_origin_0.70.png,9.983,26.668,25.976,26.855,26.917,26.052,26.200,27.063
noiseimage/[test21]_origin_0.90.png,6.625,22.755,23.763,22.752,22.852,23.802,23.817,23.593
noiseimage/[test22]_origin_0.10.png,27.296,31.974,29.645,32.296,32.295,29.735,30.576,32.100
noiseimage/[test22]_origin_0.30.png,21.851,28.689,26.677,29.059,29.055,26.753,27.190,28.771
noiseimage/[test22]_origin_0.50.png,14.817,26.416,24.903,26.716,26.708,24.956,25.219,26.602
noiseimage/[test22]_origin_0.70.png,9.843,23.883,23.391,24.035,24.055,23.423,23.581,24.394
noiseimage/[test22]_origin_0.90.png,6.578,20.527,21.380,20.549,20.574,21.401,21.425,21.302
noiseimage/[test23]_origin_0.10.png,32.225,39.377,38.316,39.692,39.925,38.667,38.975,39.407
noiseimage/[test23]_origin_0.30.png,23.053,34.827,33.392,35.110,35.251,33.700,33.956,34.957
noiseimage/[test23]_origin_0.50.png,14.963,31.474,30.616,31.662,31.741,30.800,30.992,31.984
noiseimage/[test23]_origin_0.70.png,9.575,28.546,28.590,28.642,28.705,28.680,28.822,29.560
noiseimage/[test23]_origin_0.90.png,6.258,24.438,25.675,24.374,24.410,25.695,25.729,25.533
noiseimage/[test24]_origin_0.10.png,28.884,34.071,32.372,34.448,34.507,32.537,33.222,34.510
noiseimage/[test24]_origin_0.30.png,22.005,29.952,28.343,30.346,30.399,28.443,28.830,30.287
